	Episesarma_versicolor1	Episesarma_versicolor2	Episesarma_versicolor3	Parasesarma_affine	Parasesarma_continentale	Orisarma_dehaani1	Orisarma_dehaani2	Orisarma_dehaani3	Orisarma_intermedium	Orisarma_sinense	Clistocoeloma_villosum	Fasciarma_fasciatum	Macrophthalmus_definitus1	Macrophthalmus_definitus2	Macrophthalmus_definitus3	Mictyris_brevidactylus	Metaplax_longipes1	Metaplax_longipes2	Metaplax_longipes3	Metaplax_tredecim1	Metaplax_tredecim2	Metaplax_tredecim3	Metaplax_tredecim4	Gelasimus_borealis1	Gelasimus_borealis2	Gelasimus_borealis3	Tubuca_arcuata1	Tubuca_arcuata2	Paraleptuca_splendida1	Paraleptuca_splendida2	Ocypode_ceratophthalmus	Hemigrapsus_penicillatus	Metopograpsus_frontalis1	Metopograpsus_frontalis2	Metopograpsus_frontalis3	Etisus_laevimanus	Leptodius_affinis	Thalamita_danae1	Thalamita_danae2	Scylla_paramamosain	Epixanthus_frontalis1	Epixanthus_frontalis2	Epixanthus_frontalis3
Unclassified Deinococci	4	678	11	31	12	17	0	8	0	14	0	21	100	66	39	97	20	34	81	27	2	47	11	70	66	29	155	25	102	190	6	0	45	67	55	297	0	0	0	0	112	29	104
Unclassified Deinococcus-Thermus	18	637	31	45	2	52	26	29	0	7	0	20	63	26	6	142	0	95	8	4	6	26	16	75	41	20	66	6	50	124	0	8	146	61	94	252	8	0	0	0	58	68	151
Unclassified Deltaproteobacteria	20580	287731	35539	6435	7144	1930	1540	941	16128	1439	1427	17361	60364	88092	30708	46464	1362	82714	20482	6624	18198	38725	21014	133522	94539	62857	168819	6959	28652	42025	444	3681	74447	50404	57084	400319	909	712	1546	0	958612	943807	1119283
Unclassified Desulfarculales	4	65	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	2	2	0	24	0	0	0	0	0	4	1	6	18	0	0	0	0	0	0	0
Unclassified Desulfobacterales	18352	235083	33754	848	2119	491	608	550	5898	259	136	5325	9653	14274	5696	27671	6305	8804	3741	14150	16749	19543	19455	16116	11246	6642	10934	764	3828	7270	0	210	25578	20260	20452	86382	318	58	231	0	601708	45290	241467
Unclassified Desulfovibrionales	466	4555	390	38	6	16	9	9	115	0	26	19	32	73	10	249	17	89	49	31	6891	58	1854	54	49	18	103	49	0	26	0	30	1178	60	441	235	26	21	0	0	237407	400188	397221
Unclassified Desulfurellales	45	377	20	175	0	611	53	169	0	201	4	227	2	4	0	402	0	56	38	0	0	51	4	107	32	21	1043	0	14	188	0	12	68	8	0	119	0	0	6	0	8	2	6
Unclassified Desulfurobacteriales	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	3	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0
Unclassified Desulfuromonadales	383	2633	431	53	10	40	2	22	1037	0	4	52	645	721	378	1005	8	202	54	16	69	113	35	358	284	177	830	23	88	266	0	61	341	689	282	4976	12	36	0	0	14	8	369
Unclassified Dictyoglomi	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64	0	0	0
Unclassified Dictyoglomia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Unclassified Eggerthellales	0	30	0	0	0	14	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	8	0	48	24	0	0	0	0	0	0	0	0	0	0	24	2	20
Unclassified Egibacterales	0	120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	8	0	0	0	0	0	4	0	0	0	0	10	0	0
Unclassified Egicoccales	0	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	16	29	0	0	0	0	0	0	0	0	0	0	0	0	0
Unclassified Elusimicrobia	50	455	15	83	84	10	10	0	0	4	0	60	22	26	10	20	0	36	10	6	2	58	11	34	39	10	367	0	146	51	24	0	36	45	39	243	26	0	6	0	1860	609	3020
Unclassified Elusimicrobiales	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	109	23	207
Unclassified Emcibacterales	2	55	3	0	0	0	0	0	6	0	0	0	0	10	2	15	0	0	0	0	0	0	0	9	6	6	14	0	0	8	0	0	7	6	0	0	0	14	0	0	0	0	0
Unclassified Endomicrobia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Unclassified Enterobacterales	11374	12355	4909	6425	286	70097	6979	6925	8291	39387	6648	7866	1066	922	505	6638	1196	2874	2752	466	1511	1060	1178	3342	2429	1896	2853	2027	426	917	4293	3421	4676	4041	6072	5523	2959	14081	52301	254	11128	6507	13187
Unclassified Entomoplasmatales	65	409	58	2421	2	1329	175	876	0	7733	303	943	2	18	4	374	9	58	104	35	68	94	119	168	241	37	243	50	0	8751	52	220	2408	1255	818	202	142	0	84	2014	432	222	290
Unclassified Epsilonproteobacteria	1184	3419	1101	1869	197	18808	7037	5296	1245	1061	1073	4266	999	952	1042	2727	550	1405	2562	1636	3202	1380	1663	1886	1869	1181	3199	956	516	4034	1576	1362	1162	2290	832	2912	1404	1613	871	430	14107	1530	11628
Unclassified Erysipelotrichales	23	147	20	2102	104	1254	167	924	171	378	451	1034	33	123	16	1038	206	1216	5422	181	328	2756	855	12352	7466	5171	11603	17265	151	738	868	180	659	250	490	754	228	0	146	1371	1602	356	918
Unclassified Erysipelotrichia	31	259	59	154	0	438	125	634	217	153	4	364	5	2	0	956	121	963	3000	484	469	2365	1198	132	46	29	20038	32304	0	16	303	70	225	135	77	191	15	2	47	91	303	33	91
Unclassified Eubacteriales	3545	56527	4972	24619	181	735613	12326	147236	46305	28561	76283	113705	1335	1749	558	186237	9942	2604	38004	4871	6265	22323	29633	36485	34539	11093	87518	22023	1774	13937	829	1127	8380	2892	14142	59666	15939	1133	1042	5977	305389	140195	506673
Unclassified Euzebyales	8	658	50	6	16	23	25	107	20	0	24	0	20	23	2	22	0	0	0	6	0	20	12	20	7	13	446	24	171	514	0	0	8	23	22	64	0	26	0	0	55	18	0
Unclassified Ferrovales	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Unclassified Fibrobacterales	4	15	26	0	0	0	0	0	0	0	0	10	2	0	6	0	0	0	0	0	0	0	0	0	0	0	14	0	282	6	0	0	0	0	0	0	0	0	0	0	0	29	0
Unclassified Fibrobacteres	51	600	36	6	2	22	19	0	0	105	0	4	12	13	10	176	8	16	4	6	0	14	10	6	19	6	124	9	0	22	0	0	53	19	35	136	0	26	6	0	20	12	44
Unclassified Fibrobacteria	1	38	28	26	0	20	0	0	0	0	0	26	0	6	2	0	0	0	0	0	0	0	0	14	1	1	0	0	0	10	0	0	0	0	0	44	0	0	0	0	0	0	0
Unclassified Fimbriimonadales	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0
Unclassified Fimbriimonadia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	10	0	0	0	0	0	0	0
Unclassified Firmicutes	17708	85947	18087	189583	706	3836158	64559	611076	47478	75807	113556	275969	4487	8603	3055	330653	24687	22535	572986	15961	18938	63582	71780	728049	672533	256369	207629	175417	75711	2533277	206919	15214	72157	51597	101968	1038308	57022	5424	11580	397403	906619	358292	1402766
Unclassified Flavobacteriales	6763	32591	48261	16532	1499	10432	9032	4511	5017	4765	4005	38421	10016	10427	6900	45560	5691	18078	27576	4685	11155	24085	7459	69910	57614	30162	8512	101405	6074	182501	120603	13055	114223	30014	44766	60108	8934	15009	22774	534	116244	337501	66372
Unclassified Flavobacteriia	4297	25548	30184	11784	1689	5508	5724	3566	3546	3660	3848	15933	8216	7780	6416	36050	2391	6617	5984	5691	11693	20372	7123	48314	37569	21876	4716	12876	5311	57411	79804	5412	85455	22522	33857	54137	12263	12563	5702	240	54281	240418	42944
Unclassified Frankiales	15	1687	35	63	38	609	307	253	305	161	171	7	48	30	10	32	0	33	0	6	2	76	6	48	28	8	491	0	181	181	0	4	6	42	30	42	0	0	10	0	57	0	14
Unclassified Fusobacteria	9	51106	36	7943	0	1371	95	415	0	103	34	85	8	21	2	162	27	21	95	8	14	148	139	28	33	2	99	221	0	23	1	0	194	51	1128	86	71	2260	8	114	3973	48250	10117
Unclassified Fusobacteriales	12	67595	27	8681	2	705	33	223	136	34	270	334	4	10	6	1191	22	39	205	32	56	282	205	207	329	400	63	91	0	135	51	28	187	163	1623	263	27	4085	48	622	2418	79077	5127
Unclassified Fusobacteriia	4	46375	30	6868	0	630	46	177	99	107	0	365	0	2	10	42	10	12	35	14	7	55	98	103	133	17	92	18	0	6	9	10	224	164	1953	109	147	3196	4	577	4243	47867	7078
Unclassified Gaiellales	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	44	0	0	0	0	0	0	0	0	0	0	75	0	4	33	0	0	0	0	0	8	0	0	0	0	0	0	16
Unclassified Gammaproteobacteria	236273	1412800	129094	422833	49223	177461	47030	41754	131352	245201	98131	331618	634668	666703	285738	1591465	373303	863259	88477	90037	136894	219133	128083	1242739	961575	634980	1680447	87604	173374	250428	1530047	226908	1584581	659179	1194022	3283661	106608	241532	77845	12778	175958	83803	197520
Unclassified Gemmatales	0	122	16	433	0	66	15	0	0	14	47	407	2	2	4	82	0	0	0	0	0	0	0	31	29	25	1264	0	0	199	0	10	21	23	11	61	0	6	0	0	8	0	14
Unclassified Gemmatimonadales	82	1781	84	264	8	56	32	0	0	10	0	52	441	418	244	1744	7	591	47	53	53	183	57	695	514	296	1992	111	828	322	12	2	976	405	152	476	10	0	0	0	6	119	480
Unclassified Gemmatimonadetes	1955	85679	3059	3609	980	4610	1116	206	0	193	129	544	14777	14932	6486	99605	115	8409	726	3301	3612	11376	4297	35253	25801	17998	23524	3750	10291	10731	0	1682	50608	25571	7521	3408	87	257	144	0	977	1390	6602
Unclassified Geodermatophilales	23	1238	35	23	6	152	124	38	0	912	337	48	50	23	15	60	0	0	0	4	4	8	4	70	36	14	428	0	28	123	0	18	21	77	84	62	0	0	0	0	144	46	42
Unclassified Gloeobacterales	0	6	2	37	0	0	0	0	0	0	0	33	21	15	4	0	0	0	0	0	0	0	0	8	2	4	33	0	0	0	0	0	0	0	17	0	0	0	0	0	10	0	0
Unclassified Gloeobacteria	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	2	4	4	36	0	0	0	0	0	18	10	8	0	0	0	0	0	0	0	0
Unclassified Glycomycetales	0	0	0	9	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Unclassified Halanaerobiales	11	122	4	86	0	59	0	0	9	0	0	0	0	0	0	23	0	0	0	0	0	0	0	4	0	1	23	35	0	0	0	0	0	0	0	0	0	125	0	0	15	45	91
Unclassified Haloplasmatales	0	0	0	31	0	25	20	58	0	0	0	0	0	12	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0
Unclassified Herpetosiphonales	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	4	0	0	0	0	0	0	0	0	27	32	0	0	0	0	0	0	9	0	0	0	0	0	10	0	0
Unclassified Holophagae	22	820	68	41	6	0	0	0	0	6	0	33	128	166	96	308	10	546	34	13	10	76	22	57	34	24	3628	43	26	52	0	5	236	171	19	79	6	0	0	0	10	80	421
Unclassified Holophagales	25	616	31	14	12	6	6	2	0	0	2	77	184	168	85	587	0	110	12	18	11	161	44	124	78	62	2757	10	66	129	0	62	177	268	110	253	6	14	2	0	69	184	2525
Unclassified Holosporales	0	0	0	0	0	22	0	0	0	0	0	8	0	6	2	0	0	0	0	0	2	2	0	0	0	0	30	0	0	0	0	0	0	0	0	12	0	0	0	0	0	2	14
Unclassified Hydrogenophilales	0	28	0	9	0	0	0	0	0	0	0	0	27	26	6	0	0	28	2	0	0	0	0	2	9	2	642	150	0	0	0	0	20	13	20	46	0	0	0	0	0	0	24
Unclassified Hydrogenophilalia	0	16	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	2	0	0	4	4	0	11	0	0	0	0	0	0	0
Unclassified Hyphomicrobiales	40162	1060064	102356	37984	41558	69653	69208	20598	5860	59884	5783	56231	84417	50668	30464	31725	12236	16316	5259	24042	15622	66232	26294	115002	110922	46574	317796	12358	81589	181064	1604	3157	106756	134682	84697	284747	2073	2166	4422	70	325604	72470	42289
Unclassified Hyphomonadales	15	273	29	4	2	16	0	0	6	38	0	32	60	50	26	80	18	0	0	19	28	61	19	210	258	85	104	49	64	52	0	28	204	50	129	236	6	67	0	0	188	324	680
Unclassified Ignavibacteria	149	985	377	383	0	81	2	34	62	26	0	91	17	42	7	361	4	98	10	87	122	426	135	268	252	142	1150	161	114	58	45	51	289	105	90	317	10	54	0	8	148	259	672
Unclassified Ignavibacteriae	52	720	248	336	13	75	24	23	241	375	0	50	123	117	108	356	2	333	65	104	163	248	125	462	433	275	1310	91	162	377	14	103	459	109	117	308	120	83	19	0	30	401	909
Unclassified Ignavibacteriales	43	266	39	42	2	4	2	0	53	51	4	20	4	11	2	16	0	30	4	2	4	16	4	6	3	8	99	0	10	6	0	10	26	12	9	105	10	0	0	0	30	34	42
Unclassified Immundisolibacterales	0	0	0	0	0	0	0	0	0	0	0	0	11	13	0	0	0	0	0	0	0	0	0	13	14	10	129	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Unclassified Isosphaerales	12	57	6	37	0	0	0	0	0	12	6	90	14	7	8	12	0	0	0	0	0	0	0	49	37	28	235	4	236	194	0	4	34	53	18	120	0	0	0	0	162	0	70
Unclassified Jatrophihabitantales	0	10	0	0	0	0	10	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Unclassified Jiangellales	13	2355	139	0	42	0	14	2	0	15	10	8	163	82	64	240	0	0	0	40	20	103	22	228	193	68	27	0	217	337	0	8	66	37	355	219	0	0	0	0	68	8	27
Unclassified Kallotenuales	0	6	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0
Unclassified Kiloniellales	0	108	0	9	0	0	0	0	0	0	0	0	8	4	6	0	0	0	0	3	0	4	0	1	6	7	0	0	0	10	0	0	25	11	10	250	0	0	0	0	0	0	57
Unclassified Kineosporiales	4	372	4	0	0	509	117	37	6	1751	550	0	43	28	8	10	0	218	0	2	0	14	0	0	0	0	164	0	0	48	0	0	8	11	2	14	0	0	0	0	105	31	0
Unclassified Kiritimatiellae	41	1182	64	78	47	0	0	0	9	0	0	46	33	51	33	200	0	16	2	32	12	73	17	168	101	59	183	16	65	76	0	10	142	151	235	751	0	296	0	0	572	2	65
Unclassified Kiritimatiellaeota	93	2151	130	98	10	14	0	0	97	0	0	20	283	167	305	153	6	2	0	10	23	30	18	175	85	24	155	0	20	60	0	0	83	51	247	582	0	1249	0	0	57	55	4077
Unclassified Kiritimatiellales	508	11281	523	55	8	0	0	0	46	0	0	15	77	40	39	244	0	56	4	4	25	60	16	67	57	14	392	0	54	38	0	8	48	25	224	1216	10	2061	4	0	43	2	9
Unclassified Kordiimonadales	0	21	8	8	0	0	0	0	0	0	0	0	22	20	5	24	0	0	0	1	9	10	12	42	45	27	15	0	0	18	18	0	85	26	34	44	0	16	0	0	0	0	10
Unclassified Kosmotogales	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	102	30	34
Unclassified Ktedonobacterales	2	95	59	0	8	12	24	97	0	0	0	0	8	2	2	8	0	0	0	2	0	30	2	12	7	9	89	2	38	56	0	0	4	0	4	1525	10	0	4	0	52	0	12
Unclassified Ktedonobacteria	2	160	16	0	4	22	12	83	0	0	0	0	0	4	0	10	2	2	2	0	2	14	2	11	0	0	97	4	14	32	0	0	22	6	0	161	14	0	0	0	20	0	0
Unclassified Lactobacillales	3732	2049	3801	3133	95	6649	3929	11074	6603	10209	8945	9072	6097	4768	6815	4705	9063	16019	11064	16079	13589	13668	15755	5149	4961	4989	2828	2412	1413	1649	23565	2277	1483	2270	2330	2237	2763	1036	11769	1786	2227	559	9444
Unclassified Legionellales	35	234	43	2141	8	442	46	126	0	86	0	486	193	315	140	144	76	15892	307	0	11	89	31	100	94	83	736	559	180	274	0	52	208	88	94	709	146	260	105	0	54	72	227
Unclassified Lentisphaerae	86	1203	66	191	2	641	16	38	47	11	0	74	51	53	22	549	2	54	2	0	4	18	12	201	136	110	479	6	36	281	42	6	898	261	1095	585	8	102	13	0	8200	2564	13278
Unclassified Lentisphaerales	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	8	2	12	2	8	16	0	0	6	0	0	13	6	2	112	0	0	0	0	0	0	0
Unclassified Lentisphaeria	12	121	4	11	8	0	0	0	0	0	0	32	32	33	20	165	0	22	9	17	22	30	8	132	63	40	127	17	0	32	0	6	156	104	155	253	0	30	0	0	43	17	851
Unclassified Leptospirales	4	178	46	65	0	2	6	0	0	70	0	0	13	2	8	30	0	0	0	0	6	7	14	36	36	8	109	78	0	13	0	0	49	18	10	272	22	0	0	0	52	110	29
Unclassified Limnochordales	0	12	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	63	0	0	0	0	0	0	0
Unclassified Limnochordia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Unclassified Longimicrobia	0	0	0	0	0	76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	8	0	0	0	0	0	0	0	0	0
Unclassified Longimicrobiales	0	0	0	0	0	140	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Unclassified Magnetococcales	2	324	21	4	0	11	0	0	0	0	0	14	38	38	4	0	0	409	5	12	9	26	14	57	42	31	681	10	24	50	0	0	84	79	63	3706	6	2	0	0	5	0	30
Unclassified Maricaulales	20	130	8	6	244	0	0	0	0	0	0	4	18	29	14	32	8	8	0	1456	1273	7417	2935	30	38	23	21	0	0	74	8	38	141	25	72	112	6	16	0	0	14283	6	8
Unclassified Marinilabiliales	47775	565924	55592	227529	79	12322	5	401	11767	34	10496	28179	50	69	18	1617	4087	9325	51188	16605	8538	35454	34415	1423	982	288	1993	3598	68	160	162	2959	1077	345	849	974	48	66	0	4309	1405640	771795	1901496
Unclassified Mariprofundales	0	19	0	77	6	0	0	0	0	0	0	0	29	19	0	0	0	0	0	2	0	6	0	0	0	0	0	0	0	2	12	15	0	0	0	0	10	0	0	0	0	0	9
Unclassified Methylacidiphilales	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0
Unclassified Methylococcales	65	923	66	145	11	40	0	0	23	24	1441	94	138	175	80	204	23	790	35	21	40	149	82	436	351	246	2114	20	18	96	12	194	429	116	220	2308	23	134	0	0	1031	81	62
Unclassified Micrococcales	3506	649761	22685	17589	1921	65569	99397	41998	134	362285	11483	28883	3798	2285	1796	8385	96	6734	303	786	293	2981	4766	3253	2346	1291	228522	2015	7774	10371	0	364	1337	5071	3042	3662	81	52	1989	0	3231	1553	1956
Unclassified Micromonosporales	33	4969	101	161	16	1449	1201	616	0	11807	1820	249	166	121	241	167	0	46	0	21	3	63	15	151	114	88	2371	6	430	520	12	77	94	90	150	242	0	18	361	0	341	54	26
Unclassified Micropepsales	0	10	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	118	6	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Unclassified Mollicutes	317	952	105	17211	4	270323	301642	93839	199	2396	51	40206	275	548	153	2732	52	404	474	251	112	467	853	24157	31876	6865	15287	315	328	16439	4723790	192534	242160	336061	100707	1282	268366	105	9252	2386	2587942	886732	4622430
Unclassified Motilibacterales	0	0	0	0	0	2	2	14	0	82	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	2	0	0	0	0	0	0	0	0	0	0	12	0	0
Unclassified Mycoplasmatales	216	745	15	2590	2	713458	177688	94648	0	1837	8	12416	331	770	235	1131	0	16	17	18	9	40	28	28738	38419	6702	12991	12	8	4312	1943462	216331	261305	264573	151629	99	385785	92	30	227	1006788	398978	2202854
Unclassified Myxococcales	274	14155	427	2835	326	872	615	220	36	783	357	23796	12617	11806	7121	6542	294	3171	653	994	2875	8182	1734	65958	50163	34471	100389	4074	13308	19921	0	1092	21063	12543	22367	30215	203	211	54	0	359	897	5305
Unclassified Nakamurellales	0	58	0	18	6	12	28	28	0	20	0	4	6	4	0	0	0	0	0	0	0	14	6	4	6	8	69	0	0	0	0	0	0	21	0	8	0	0	0	0	0	0	0
Unclassified Nautiliales	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Unclassified Negativicutes	10	72	368	135	27	655	16	188	22	58	25	44	0	8	0	32	0	0	0	13	597	16	894	271	160	139	164	82	0	23	0	277	16	10	3	27	0	0	0	0	29	9	0
Unclassified Neisseriales	39	448	84	656	0	437	27	8	6	28	0	456	182	145	18	77	0	131	6	14	27	62	41	173	142	54	318	18	0	94	0	195	89	31	36	191	0	10	671	0	369	74	911
Unclassified Nevskiales	3	266	10	50	1	0	0	0	0	2484	0	391	20	35	6	103	0	185	6	3	17	3	4	20	16	25	1929	152	22	18	33	5	150	52	54	95	0	0	0	0	2	2	0
Unclassified Nitriliruptorales	30	3179	90	11	0	0	22	6	0	0	0	18	27	54	9	44	0	0	0	4	0	14	6	38	18	16	221	0	962	2672	0	6	19	24	18	73	0	0	0	0	60	2	0
Unclassified Nitriliruptoria	100	25188	955	30	2	166	264	136	6	0	14	10	90	63	29	437	0	21	0	40	33	55	19	278	231	135	1921	10	10499	21162	0	30	26	49	43	114	0	0	32	0	28	8	35
Unclassified Nitrosomonadales	59	861	40	178	32	98	39	47	4	121	33	73	79	148	42	550	31	4103	33	12	9	85	44	314	268	150	1984	479	0	88	40	10	296	198	213	1347	397	0	14	0	41	16	109
Unclassified Nitrospinae	12	327	19	52	10	6	1309	0	0	0	0	22	128	114	30	88	0	64	13	7	17	33	20	79	39	32	194	0	0	132	40	10	91	65	52	524	26	32	0	0	124	0	70
Unclassified Nitrospinales	9	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	2	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
Unclassified Nitrospinia	0	30	12	0	0	0	0	0	0	0	0	0	2	6	2	10	0	4	0	0	0	0	0	3	6	6	57	0	0	0	0	0	9	6	6	42	0	0	0	0	0	0	42
Unclassified Nitrospira	53	597	23	1274	22	44	37	31	0	12	3	50	114	150	53	183	6	254	42	16	56	101	54	121	91	51	1115	25	72	74	6167	52	245	152	88	1647	95	23	8	0	156	984	423
Unclassified Nitrospirae	189	4307	304	279	260	49	50	56	38	26	67	307	1368	1345	637	2876	32	1509	209	254	171	1681	573	1390	1042	734	15554	260	339	774	24225	100	3437	2616	1398	3701	274	80	16	19	77	679	2843
Unclassified Nitrospirales	15	141	19	120	4	0	14	14	0	0	0	116	14	19	12	54	0	48	8	3	3	77	23	70	58	35	269	0	0	13	14245	12	90	50	60	538	88	0	0	0	190	172	653
Unclassified Nostocales	52	1003	46	1122	8	2247	784	4308	2	122	4	338	746	2140	331	3120	26	79	19	899	385	746	331	2406	2183	1477	13180	565	548	6214	1906	317	5026	4564	649	2738	267	96	98	0	351	68	486
Unclassified Oceanospirillales	3510	12056	2013	3565	957	521	139	30	393	656	56	1068	598	561	199	3086	333	1883	381	1226	1219	575	709	1179	841	526	9410	337	594	682	10644	1035	4865	1087	2396	7254	121	4513	185	0	1478	1015	2478
Unclassified Oligoflexales	2	43	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	4	2	4	0	2	20	0	0	0	0	0	0	4	0	46	0	0	0	0	17	0	0
Unclassified Oligoflexia	0	287	10	127	0	40	102	35	44	18	0	471	29	28	4	62	0	26	27	10	38	4	180	158	166	93	173	21	18	148	0	8	48	47	132	292	0	126	0	0	124	120	130
Unclassified Opitutae	171	2590	204	1218	30	68	28	4	0	251	12	437	1681	1796	898	588	4	131	24	416	199	332	136	380	221	217	1284	163	728	935	17	50	2308	1645	2767	2845	25	153	0	0	56	98	172
Unclassified Opitutales	17	268	16	20	14	14	2	0	35	32	0	50	42	66	13	129	0	6	0	67	33	62	17	19	25	13	224	2	154	38	7	0	131	82	98	138	0	6	0	0	96	4	18
Unclassified Orbales	0	14	14	13	0	97	3	50	8	0	0	0	0	0	0	0	0	0	0	1	6	14	0	0	0	0	51	4	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0
Unclassified Oscillatoriales	13106	3402	13073	1886	72	5474	8034	6642	8241	3248	10333	21273	1772	2814	1744	2505	592	1965	1504	1497	969	2370	948	1711	1406	1058	27458	1417	2245	29978	169	6521	16204	4884	3248	22342	2466	3168	2386	0	2755	3109	2546
Unclassified Parachlamydiales	10	877	13	40	0	2	5	16	0	21	65	4	0	0	0	0	0	4	10	0	0	0	0	0	0	2	86	55	0	78	0	0	12	22	13	67	0	0	0	0	8	0	0
Unclassified Parvularculales	0	28	4	0	0	8	0	0	58	0	0	269	0	0	0	0	0	7	2	0	0	6	0	52	36	8	28	0	0	12	0	0	51	19	9	62	0	6	0	0	0	0	14
Unclassified Pasteurellales	86	166	50	820	0	76	28	71	32	6	101	145	574	409	598	46	96	226	97	183	156	119	141	17	31	6	85	380	0	61	0	34	410	223	442	26	45	28	139	0	150	207	152
Unclassified Pelagibacterales	24	128	2	29	10	0	0	0	0	8	0	6	34	12	4	134	0	14	20	10	18	34	17	50	30	37	70	0	0	254	0	22	151	60	39	625	33	30	8	10	11	12	99
Unclassified Petrotogales	0	8	0	0	0	2	6	34	0	18	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	12	14	6	0	0	0	8	0	0	2	17
Unclassified Phycisphaerae	302	57055	237	655	57	275	25	46	0	59	22	203	798	652	351	1787	141	907	528	236	369	638	352	1760	1254	867	2494	51	637	986	34	148	3682	2614	14726	4141	251	775	25	10	466	773	20315
Unclassified Phycisphaerales	122	31115	99	402	8	284	27	0	0	70	0	152	499	510	142	202	72	73	42	26	37	135	72	500	429	336	521	155	520	357	146	38	1914	887	11453	1046	6	44	286	0	233	66	5681
