	Episesarma_versicolor1	Episesarma_versicolor2	Episesarma_versicolor3	Parasesarma_affine	Parasesarma_continentale	Orisarma_dehaani1	Orisarma_dehaani2	Orisarma_dehaani3	Orisarma_intermedium	Orisarma_sinense	Clistocoeloma_villosum	Fasciarma_fasciatum	Macrophthalmus_definitus1	Macrophthalmus_definitus2	Macrophthalmus_definitus3	Mictyris_brevidactylus	Metaplax_longipes1	Metaplax_longipes2	Metaplax_longipes3	Metaplax_tredecim1	Metaplax_tredecim2	Metaplax_tredecim3	Metaplax_tredecim4	Gelasimus_borealis1	Gelasimus_borealis2	Gelasimus_borealis3	Tubuca_arcuata1	Tubuca_arcuata2	Paraleptuca_splendida1	Paraleptuca_splendida2	Ocypode_ceratophthalmus	Hemigrapsus_penicillatus	Metopograpsus_frontalis1	Metopograpsus_frontalis2	Metopograpsus_frontalis3	Etisus_laevimanus	Leptodius_affinis	Thalamita_danae1	Thalamita_danae2	Scylla_paramamosain	Epixanthus_frontalis1	Epixanthus_frontalis2	Epixanthus_frontalis3
K17852	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	1	0	0	0	0	0	0	0	0
K17854	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K17861	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K17862	2	32	5	0	0	0	0	0	6	0	5	0	0	0	0	0	0	294	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0
K17865	61	3154	276	93	19	702	237	130	2	726	23	504	64	136	39	623	49	114	190	27	58	116	87	851	617	343	1299	143	131	538	23	101	652	308	485	2266	171	68	15	0	1003	407	330
K17866	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	6	0
K17867	9	59	8	0	2	16	23	2	0	132	0	34	4	10	9	0	0	0	0	2	1	7	2	0	0	0	72	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0
K17869	0	0	0	788	0	4934	335	797	0	279	18	175	0	0	0	24	19	4	343	4	3	30	50	1822	1636	375	676	29	145	3167	2418	53	1986	1516	1899	1480	63	12	25	983	179	159	3424
K17870	33	437	86	25	8	48	57	46	5	11	0	62	33	51	15	86	20	13	9	5	9	40	36	102	114	37	139	0	10	16	527	14	41	56	59	405	24	18	0	9	79	57	11
K17871	0	1	4	9	0	0	2	1	0	0	0	0	0	0	0	62	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	33
K17873	0	0	0	0	0	0	0	0	0	0	0	0	2	3	0	0	0	0	0	0	1	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K17876	27	831	14	56	5	19	41	20	0	208	65	80	30	28	7	62	6	3	0	2	5	1	9	99	66	45	309	0	0	39	0	0	220	68	136	128	0	10	21	0	858	1	31
K17877	0	9	0	7	0	53	0	1	0	0	0	10	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	8	0	3	0	0	0	5	0	0	0	0	0	0	0
K17878	0	15	1	0	2	75	3	43	0	0	0	26	0	0	0	0	0	0	0	0	0	7	1	0	0	0	37	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0
K17879	409	6448	329	1325	205	2576	109	49	0	900	25	783	145	141	50	418	142	1007	191	97	166	198	143	589	449	269	909	173	228	459	2160	229	715	1240	658	2925	42	165	67	86	2512	1594	1609
K17880	0	135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10
K17882	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K17883	9	1680	69	0	1	65	90	33	0	30	0	49	10	8	3	73	0	48	1	5	2	30	9	94	80	31	354	6	94	428	0	6	26	29	61	290	0	0	5	0	1735	80	11
K17884	6	609	20	0	26	270	5	14	11	23	0	142	24	15	15	126	28	28	293	45	61	197	165	993	725	114	244	19	84	98	0	0	54	132	127	487	0	8	38	0	1439	1309	576
K17890	0	89	2	0	0	0	0	0	0	0	0	0	2	3	0	5	0	0	0	0	1	8	4	8	4	9	26	0	18	31	0	0	28	14	11	29	0	0	0	0	0	0	6
K17892	0	0	0	0	0	1	2	10	0	0	0	0	1	22	1	6	0	0	0	0	2	1	0	24	27	18	33	0	30	32	0	0	0	0	0	10	0	0	0	0	3	0	2
K17893	1	62	0	0	1	24	8	13	0	3	0	0	7	4	6	0	0	0	0	12	11	6	3	56	44	17	25	0	52	66	0	0	49	16	390	412	421	6	0	0	44	1238	216
K17898	8	81	4	2	6	1545	41	302	0	0	0	9	53	134	29	243	80	197	671	119	89	391	305	4777	3196	1053	1377	209	0	942	0	8	349	135	228	1361	49	0	0	22	492	521	375
K17899	2	2	4	0	0	328	8	52	0	0	0	0	16	20	6	55	22	51	176	19	13	87	68	885	565	190	293	68	38	346	0	0	82	19	54	305	9	0	0	0	102	116	100
K17900	2	41	29	0	0	0	0	0	0	0	0	0	0	0	0	15	0	7	0	0	0	0	0	0	0	0	72	0	32	2	0	0	0	0	0	28	13	0	0	0	0	0	0
K17904	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	12
K17908	0	0	0	8	0	0	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	10	0	0	0	0	0	0	0	0	0
K17910	0	28	1	0	0	0	0	0	0	7	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	30	0	0	6	0	0	0	6	10	52	0	0	5	0	12	5	18
K17911	0	0	0	0	0	0	0	0	0	0	0	0	11	12	2	0	0	0	0	3	8	3	0	22	18	15	4	0	0	9	0	0	20	6	0	0	0	0	0	0	0	0	0
K17912	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	5	5	0	0	0	0	0	0	0	0
K17913	0	11	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0
K17915	0	0	0	39	0	0	0	0	0	0	0	0	17	2	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0
K17935	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K17938	1035	2920	325	1493	246	4715	63	37	129	713	11	118	63	25	22	42	0	7	18	65	142	83	58	80	97	29	327	0	0	79	0	296	195	112	169	598	9	78	72	0	453	266	161
K17939	0	44	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	14	0	0	0	0	0	0	0	0	0	0	34	1	3
K17940	1	128	5	6	0	1	10	13	0	0	0	113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	12	0	0	0	0	0	12	0
K17947	28	1747	91	4	0	127	141	60	5	72	14	131	60	39	13	83	0	27	0	5	2	17	0	122	78	95	745	2	86	240	123	0	118	72	152	291	30	16	4	0	733	153	39
K17948	14	311	26	114	0	259	0	0	0	0	0	7	2	2	0	0	0	1309	0	0	0	0	6	3	0	6	63	0	9	51	557	0	6	0	0	85	10	0	0	153	711	205	604
K17950	13	732	83	30	18	21	19	12	0	172	0	48	165	120	45	233	169	69	2	28	20	89	33	342	260	180	388	21	199	252	4	52	320	195	284	1137	4	12	16	0	667	194	210
K17951	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	8	13	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0
K17952	0	0	0	12	0	8	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K17953	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K17959	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K17960	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0
K17961	0	17	0	0	0	7	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K17964	137	18	86	31	0	0	0	0	0	0	0	0	232	246	415	448	14	65	98	944	948	914	1217	53	66	52	0	0	0	0	41	51	261	227	334	19	23	0	0	0	149	163	167
K17970	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	1	14	16	5	1	0	0	0	0	0	0	0	0	14	0	0	0	0	0	7	0
K17972	0	44	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	11	22	0	0	0	0	0	0	0	7	1	23	0	0	0	0	0	0	0	30
K17974	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0
K17986	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K17987	0	161	7	0	0	0	0	0	0	0	0	0	0	0	0	16	0	7	1	0	0	0	0	0	0	0	164	4	0	0	0	0	0	0	0	0	14	0	0	0	0	0	28
K17989	0	178	4	0	0	3078	0	0	0	30	0	0	9	3	3	18	0	233	3	1	0	3	0	37	13	6	20	0	0	15	0	35	69	37	38	153	13	0	0	0	550	0	101
K17990	0	0	0	0	0	1	0	3	0	0	0	103	0	0	0	19	0	0	0	0	0	0	0	27	2	2	55	0	0	18	0	0	0	0	0	34	0	0	0	0	97	0	0
K17992	76	1015	119	264	0	46	10	22	96	0	0	5	5	19	4	19	26	21	233	35	28	206	142	1542	1081	292	234	61	0	203	0	0	47	13	70	298	16	24	0	61	2799	982	3659
K17993	60	3237	141	47	6	13	59	21	44	87	4	136	111	83	42	227	158	33	4	12	5	18	12	111	123	59	1020	1	36	278	0	12	80	53	187	1170	0	0	8	0	2	0	37
K17994	17	1606	74	0	2	4	40	39	58	23	0	6	40	38	13	64	82	44	7	0	0	2	4	68	37	20	507	2	8	104	0	5	33	56	71	810	0	0	0	0	0	1	71
K17995	5	434	22	4	8	0	0	0	18	0	6	0	43	38	12	85	2	60	17	12	11	13	13	42	27	13	321	0	0	47	0	2	16	27	17	314	0	0	0	0	363	732	776
K17996	16	2085	42	75	0	0	7	0	22	7	0	87	38	40	14	60	148	48	5	6	17	11	43	49	20	18	407	2	84	197	0	5	20	28	94	424	0	0	0	0	0	118	18
K17997	5	167	2	23	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	44	0	0	0	0	0	71	0
K17998	0	0	0	0	0	0	0	0	0	18	0	0	1	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0
K17999	17	135	11	81	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K18003	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K18005	177	3255	292	323	18	12	4	4	29	6	0	14	182	201	98	880	8	482	18	49	101	450	71	761	550	301	2111	39	36	105	65	81	1227	350	788	1454	6	79	8	0	1014	324	964
K18006	17	665	24	28	17	0	1	0	0	0	0	12	69	81	33	332	3	287	10	26	65	191	38	331	191	121	1034	10	0	27	28	46	481	165	487	745	0	35	0	0	453	292	1175
K18007	31	1841	74	99	17	4	18	5	0	4	0	3	150	176	70	482	8	243	12	43	29	180	19	458	357	168	1152	13	207	252	26	14	624	293	410	805	7	19	7	0	437	0	79
K18008	13	137	39	3	0	0	0	0	3	0	0	0	11	29	7	18	2	62	13	3	35	29	7	5	6	0	16	0	0	6	0	0	34	20	39	134	0	0	0	0	519	784	778
K18009	211	6333	310	281	84	192	250	233	53	1209	103	609	678	627	234	1318	76	277	45	144	194	480	173	2267	1754	1008	2057	12	670	901	341	651	2867	2018	2616	5832	31	574	78	7	6407	325	327
K18011	0	541	17	23	2	621	149	139	0	126	18	0	12	27	0	27	4	0	34	0	2	37	6	731	479	311	563	98	18	207	0	0	13	13	19	0	25	0	5	11	1485	884	2083
K18012	0	627	21	28	0	627	89	100	0	169	28	0	14	33	9	53	13	4	104	3	6	40	13	921	523	334	718	130	0	352	0	0	2	4	32	0	13	0	0	28	1705	1210	2346
K18013	348	7508	466	576	50	1754	460	247	165	812	134	618	255	216	109	654	14	812	238	61	167	237	117	1873	1294	682	2552	178	441	1127	1107	410	1063	674	1336	5765	59	90	79	18	7425	2826	4173
K18014	0	217	6	8	0	235	51	43	0	91	14	5	7	25	3	25	2	0	47	2	0	14	7	463	273	141	278	45	0	89	0	0	0	0	0	0	8	0	0	10	669	484	1078
K18016	10	171	17	0	0	0	0	0	0	8	0	0	3	2	0	8	0	6	0	0	10	0	2	8	6	5	18	0	0	0	0	0	0	0	0	74	0	0	0	0	0	0	0
K18017	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0
K18020	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0
K18022	0	0	0	0	0	0	0	14	0	0	8	0	0	0	0	0	0	0	0	0	3	1	1	0	0	0	0	0	0	0	0	0	2	3	3	0	0	0	0	0	0	0	0
K18023	3	387	24	0	0	7	26	0	0	24	0	5	7	5	6	16	0	17	0	0	9	0	1	10	8	2	253	0	0	3	0	0	0	5	24	208	0	0	0	0	22	0	0
K18028	563	494	146	575	143	47	13	30	124	19	8	47	2	3	1	0	7	0	0	30	86	25	36	15	1	9	118	0	1	37	0	0	24	29	75	181	0	2	3	0	1025	11	11
K18029	368	490	80	400	90	7	38	0	93	15	3	33	21	9	4	74	0	1	0	6	64	35	24	98	34	17	73	0	58	69	0	0	50	29	62	45	0	0	0	0	10	0	0
K18030	1545	3758	938	1854	477	237	179	25	487	904	5	604	192	176	79	422	6	112	14	87	298	144	135	525	475	219	1698	5	101	364	33	79	676	401	646	1885	36	29	0	0	352	761	323
K18031	0	0	0	0	0	5	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K18041	0	43	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	4	0	0	0	0	0	0	0	0	0
K18045	0	0	0	223	91	0	0	0	42	0	0	0	0	0	0	0	0	0	0	8	40	0	0	0	0	0	13	0	0	0	0	79	0	0	0	0	0	0	0	0	0	0	0
K18048	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	8	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K18053	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K18054	296	56	49	191	0	0	0	0	0	117	0	4	0	0	0	0	0	0	0	0	0	0	0	15	0	1	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K18055	3	359	5	27	0	53	22	13	0	150	0	271	32	25	18	289	0	15	10	22	22	51	13	271	177	123	116	5	0	34	171	28	269	68	252	197	0	42	0	0	10	36	77
K18056	1	10	0	0	0	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0
K18057	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0
K18058	0	189	2	6	0	7	10	6	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	14	7	0	0	3	0	0	0	0	0	0	0	280	0	0
K18059	1	79	4	0	0	19	4	0	0	0	0	0	2	3	0	17	0	0	0	0	0	0	0	0	0	0	28	0	0	20	0	0	5	2	0	29	0	0	0	0	108	0	0
K18062	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	11	12	0	0	0	0	0	0	46	10	0	76	0	0	0	0	0	0	0
K18063	0	7	0	0	0	0	0	0	0	9	0	0	0	5	3	0	0	0	0	3	0	2	0	4	4	4	14	0	0	0	0	0	33	14	2	130	0	0	0	0	0	3	3
K18065	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0
K18066	0	22	0	3	0	18	0	0	0	6	0	7	8	8	4	11	0	0	0	6	2	4	0	47	23	11	0	0	0	6	0	0	45	31	4	8	11	11	0	0	0	0	0
K18067	6	362	15	24	3	50	24	1	0	168	3	52	28	6	17	40	2	8	1	8	13	39	13	147	91	70	130	0	18	51	0	0	197	56	164	335	25	0	0	0	1365	104	1641
K18068	11	477	27	0	5	43	43	26	0	391	20	104	17	19	5	62	1	6	0	5	0	0	0	74	21	17	422	4	21	46	0	4	113	77	68	153	0	8	0	0	20	6	0
K18069	5	127	2	0	0	0	7	0	0	41	3	0	2	0	4	0	0	3	0	0	0	0	0	1	2	1	22	0	0	9	0	0	5	6	3	8	0	0	0	0	86	8	0
K18070	5	0	0	0	0	13	0	0	0	35	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55	35
K18071	0	11	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	84	0	0
K18072	0	602	12	95	0	9	0	0	0	30	2	28	0	0	0	0	0	9	0	0	0	0	0	0	0	0	9	6	0	31	731	0	3	4	4	10	15	0	0	0	660	44	273
K18073	0	105	4	15	1	6	0	0	0	19	0	0	24	19	10	57	0	6	0	0	1	2	1	102	97	54	18	0	0	17	0	3	136	31	43	118	0	0	0	0	38	1	4
K18074	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K18075	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K18077	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K18078	3	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	0	0	0	16	3	0	0	0	0	6	0	0	0	0	0	0
K18079	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	82	0	0	0	0	0	2	3
K18080	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0
K18081	15	262	12	200	0	0	0	0	0	11	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	8	0	0	0	0
K18089	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K18092	4	355	11	49	0	133	4	1	0	0	0	0	0	0	0	13	0	0	0	3	3	8	2	34	31	11	98	0	4	29	0	0	23	23	14	105	0	0	5	0	0	0	0
K18093	7	28	0	0	0	114	16	35	0	421	0	180	0	0	0	0	0	0	0	0	0	0	0	9	0	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0
K18094	0	13	15	0	0	5	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	10	9	7	81	0	0	0	0	0	7	2	7	0	0	0	0	0	0	0	0
K18095	4	13	4	4	3	0	0	0	0	0	0	9	0	0	0	6	0	3	0	4	1	4	2	23	17	13	7	1	0	4	0	0	2	0	2	23	0	0	0	0	0	0	0
K18096	0	81	0	0	0	0	0	0	0	83	2	26	0	0	0	0	0	5	0	5	9	27	12	0	0	0	32	0	0	2	5	0	5	0	0	0	0	0	0	0	0	0	0
K18097	0	131	14	11	0	15	11	0	0	71	0	37	22	26	4	20	7	13	30	1	7	21	16	4	7	0	51	0	0	3	91	0	1	1	5	116	0	0	0	0	11	30	215
K18098	51	348	43	140	52	33	27	0	0	251	0	88	47	15	6	5	0	5	0	12	40	68	9	15	12	6	105	0	4	91	0	4	34	31	51	267	0	0	0	0	38	33	0
K18099	1	30	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K18100	0	0	0	0	0	27	1	14	0	0	0	60	0	0	0	0	0	0	0	0	5	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K18101	4	184	5	34	0	2	42	2	0	184	0	13	7	8	0	28	0	218	4	0	0	0	0	37	13	12	192	2	14	83	24	0	2	5	22	84	0	0	0	0	350	0	6
K18102	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0
K18104	9	141	6	4	1	4	24	216	0	11	0	14	0	0	0	4	0	4	0	6	15	7	77	6	5	7	12	0	32	13	31	0	6	0	9	5	0	5	4	0	16	0	0
K18105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K18106	0	74	16	11	0	0	0	0	0	0	0	61	4	8	1	25	0	0	0	0	6	0	0	34	10	13	58	1	34	12	6	0	7	19	3	87	0	0	0	0	477	8	0
K18107	0	0	0	110	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1210	875	166	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0
K18109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K18115	0	0	0	0	0	0	4	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0
K18118	79	848	192	54	2	36	35	22	24	625	0	523	2	5	0	0	5	11	1	0	6	8	28	143	85	16	158	0	0	10	3179	0	75	75	88	281	0	15	5	0	12	476	95
K18119	26	544	26	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	12	273	55
K18120	104	431	34	16	18	93	0	7	0	0	0	0	0	0	0	0	0	0	0	11	58	0	68	205	189	11	8	0	0	0	0	0	6	0	25	0	0	0	0	0	12	239	40
K18121	5	294	34	28	6	17	46	3	0	0	0	7	35	35	18	43	0	5	144	0	1	11	2	7	3	4	103	0	36	30	0	0	5	8	15	147	0	0	0	0	409	27	163
K18122	118	3137	228	73	63	1229	79	245	44	143	2	213	496	486	149	1546	56	98	467	59	50	231	167	2396	1623	786	854	186	164	1133	78	48	900	475	779	2524	138	130	18	179	397	487	961
K18123	1	369	7	10	0	10	8	0	0	0	0	0	24	13	5	73	0	19	0	0	0	0	0	33	17	17	132	0	0	60	0	0	31	32	40	154	0	0	0	0	3	1	0
K18124	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K18125	2	216	10	0	0	14	45	22	0	0	0	4	2	6	6	30	0	0	0	0	0	0	0	26	8	4	91	2	0	18	0	0	9	10	30	143	0	0	0	0	851	0	0
K18128	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K18129	0	0	0	4	0	0	0	0	0	45	0	8	0	0	0	0	0	0	0	0	0	0	0	11	15	0	94	0	0	0	0	0	29	10	8	0	4	0	0	0	0	0	33
K18130	0	31	8	149	0	6	0	0	7	47	0	0	4	0	0	0	0	0	0	0	12	0	0	4	1	0	24	0	0	13	0	0	1	2	1	0	0	0	0	0	23	30	0
K18131	0	69	10	21	0	16	0	0	0	0	0	12	0	0	0	0	0	7	0	0	0	0	0	0	0	0	24	0	0	0	6	0	3	0	6	11	0	0	0	0	0	0	0
K18132	4	322	5	215	0	146	1	0	0	0	0	13	1	2	0	0	0	0	0	2	36	11	0	14	3	0	8	0	0	0	376	68	0	0	0	324	0	0	0	0	0	0	0
K18133	0	21	2	0	0	0	0	0	0	0	0	7	7	12	7	0	137	0	0	0	0	0	0	9	12	2	26	0	0	22	341	0	55	14	0	232	0	0	0	0	0	0	14
K18134	0	48	4	0	0	4	0	7	0	12	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	4	7	0	10	0	0	0	0	0	0	0
K18135	7	557	18	22	0	22	42	111	0	272	0	56	15	23	10	186	0	5	1	0	0	6	0	248	155	61	102	21	0	393	0	0	40	23	42	197	0	0	8	0	95	40	18
K18136	829	5758	305	1720	332	3441	170	294	97	478	49	474	74	72	14	297	26	987	141	80	215	140	154	150	75	35	320	1	130	412	6233	172	452	1348	683	2125	376	112	11	164	1672	2164	2502
K18137	0	213	3	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	37	41	0
K18138	8516	65149	3640	16255	2324	17082	910	531	1018	9275	252	10507	1866	2012	587	5237	911	15153	1495	575	1696	1390	1309	4985	3494	2116	18703	322	1033	2784	67002	3327	7939	13294	8429	16345	3950	905	489	1164	11593	11746	11233
K18139	2902	15008	2023	5337	543	5568	162	144	488	3611	65	2313	609	765	255	1623	131	1746	225	194	587	908	365	1970	1214	755	4116	555	277	540	8252	1046	2770	2775	2106	3568	288	245	330	8	6087	3124	6891
K18140	0	75	6	2	3	36	35	0	0	136	0	56	0	2	1	0	0	0	0	0	0	0	3	10	8	13	119	0	0	13	0	0	6	1	20	27	0	8	0	0	308	478	558
